alignment_key,alignment_key_type,dp_rank,scenario,phase,topology_key,cb_engine_step_id,cb_iter_index,cb_scheduled_context_tokens,cb_scheduled_decode_tokens,cb_scheduled_total_tokens,cb_scheduled_context_reqs,cb_scheduled_decode_reqs,cb_scheduled_total_reqs,cb_forward_token_count,cb_forward_regime,cb_cudagraph_runtime_mode,vllm_engine_step_id,vllm_iter_index,vllm_scheduled_context_tokens,vllm_scheduled_decode_tokens,vllm_scheduled_total_tokens,vllm_scheduled_context_reqs,vllm_scheduled_decode_reqs,vllm_scheduled_total_reqs,vllm_forward_token_count,vllm_forward_regime,vllm_cudagraph_runtime_mode,scheduled_context_token_delta,scheduled_decode_token_delta,scheduled_total_token_delta,scheduled_context_req_delta,scheduled_decode_req_delta,scheduled_total_req_delta,forward_token_delta,same_phase,same_topology_key,same_scheduled_total_tokens,same_scheduled_total_reqs,same_forward_token_count,same_forward_regime,same_cudagraph_runtime_mode,valid_for_default,perf_database,diagnostic_only
engine_dp:0:step:586,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,586,586,0,8,8,0,8,8,8,FULL:8,FULL,586,586,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:587,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,587,587,0,8,8,0,8,8,8,FULL:8,FULL,587,587,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:588,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,588,588,0,8,8,0,8,8,8,FULL:8,FULL,588,588,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:589,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,589,589,0,8,8,0,8,8,8,FULL:8,FULL,589,589,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:590,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,590,590,0,8,8,0,8,8,8,FULL:8,FULL,590,590,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:591,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,591,591,0,8,8,0,8,8,8,FULL:8,FULL,591,591,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:592,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,592,592,0,8,8,0,8,8,8,FULL:8,FULL,592,592,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:593,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,593,593,0,8,8,0,8,8,8,FULL:8,FULL,593,593,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:594,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,594,594,0,8,8,0,8,8,8,FULL:8,FULL,594,594,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:595,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,595,595,0,8,8,0,8,8,8,FULL:8,FULL,595,595,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:596,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,596,596,0,8,8,0,8,8,8,FULL:8,FULL,596,596,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:597,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,597,597,0,8,8,0,8,8,8,FULL:8,FULL,597,597,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:598,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,598,598,0,8,8,0,8,8,8,FULL:8,FULL,598,598,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:599,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,599,599,0,8,8,0,8,8,8,FULL:8,FULL,599,599,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:600,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,600,600,0,8,8,0,8,8,8,FULL:8,FULL,600,600,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:601,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,601,601,0,8,8,0,8,8,8,FULL:8,FULL,601,601,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:602,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,602,602,0,8,8,0,8,8,8,FULL:8,FULL,602,602,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:603,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,603,603,0,8,8,0,8,8,8,FULL:8,FULL,603,603,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:604,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,604,604,0,8,8,0,8,8,8,FULL:8,FULL,604,604,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:605,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,605,605,0,8,8,0,8,8,8,FULL:8,FULL,605,605,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:606,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,606,606,0,8,8,0,8,8,8,FULL:8,FULL,606,606,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:607,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,607,607,0,8,8,0,8,8,8,FULL:8,FULL,607,607,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:608,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,608,608,0,8,8,0,8,8,8,FULL:8,FULL,608,608,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:609,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,609,609,0,8,8,0,8,8,8,FULL:8,FULL,609,609,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:610,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,610,610,0,8,8,0,8,8,8,FULL:8,FULL,610,610,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:611,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,611,611,0,8,8,0,8,8,8,FULL:8,FULL,611,611,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:612,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,612,612,0,8,8,0,8,8,8,FULL:8,FULL,612,612,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:613,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,613,613,0,8,8,0,8,8,8,FULL:8,FULL,613,613,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:614,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,614,614,0,8,8,0,8,8,8,FULL:8,FULL,614,614,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:615,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,615,615,0,8,8,0,8,8,8,FULL:8,FULL,615,615,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:616,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,616,616,0,8,8,0,8,8,8,FULL:8,FULL,616,616,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:617,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,617,617,0,8,8,0,8,8,8,FULL:8,FULL,617,617,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:618,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,618,618,0,8,8,0,8,8,8,FULL:8,FULL,618,618,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:619,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,619,619,0,8,8,0,8,8,8,FULL:8,FULL,619,619,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:620,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,620,620,0,8,8,0,8,8,8,FULL:8,FULL,620,620,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:621,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,621,621,0,8,8,0,8,8,8,FULL:8,FULL,621,621,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:622,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,622,622,0,8,8,0,8,8,8,FULL:8,FULL,622,622,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:623,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,623,623,0,8,8,0,8,8,8,FULL:8,FULL,623,623,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:624,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,624,624,0,8,8,0,8,8,8,FULL:8,FULL,624,624,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:625,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,625,625,0,8,8,0,8,8,8,FULL:8,FULL,625,625,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:626,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,626,626,0,8,8,0,8,8,8,FULL:8,FULL,626,626,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:627,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,627,627,0,8,8,0,8,8,8,FULL:8,FULL,627,627,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:628,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,628,628,0,8,8,0,8,8,8,FULL:8,FULL,628,628,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:629,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,629,629,0,8,8,0,8,8,8,FULL:8,FULL,629,629,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:630,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,630,630,0,8,8,0,8,8,8,FULL:8,FULL,630,630,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:631,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,631,631,0,8,8,0,8,8,8,FULL:8,FULL,631,631,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:632,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,632,632,0,8,8,0,8,8,8,FULL:8,FULL,632,632,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:633,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,633,633,0,8,8,0,8,8,8,FULL:8,FULL,633,633,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:634,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,634,634,0,8,8,0,8,8,8,FULL:8,FULL,634,634,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:635,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,635,635,0,8,8,0,8,8,8,FULL:8,FULL,635,635,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:636,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,636,636,0,8,8,0,8,8,8,FULL:8,FULL,636,636,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:637,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,637,637,0,8,8,0,8,8,8,FULL:8,FULL,637,637,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:638,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,638,638,0,8,8,0,8,8,8,FULL:8,FULL,638,638,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:639,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,639,639,0,8,8,0,8,8,8,FULL:8,FULL,639,639,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:640,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,640,640,0,8,8,0,8,8,8,FULL:8,FULL,640,640,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:641,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,641,641,0,8,8,0,8,8,8,FULL:8,FULL,641,641,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:642,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,642,642,0,8,8,0,8,8,8,FULL:8,FULL,642,642,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:643,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,643,643,0,8,8,0,8,8,8,FULL:8,FULL,643,643,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:644,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,644,644,0,8,8,0,8,8,8,FULL:8,FULL,644,644,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:645,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,645,645,0,8,8,0,8,8,8,FULL:8,FULL,645,645,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:646,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,646,646,0,8,8,0,8,8,8,FULL:8,FULL,646,646,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:647,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,647,647,0,8,8,0,8,8,8,FULL:8,FULL,647,647,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:648,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,648,648,0,8,8,0,8,8,8,FULL:8,FULL,648,648,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:649,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,649,649,0,8,8,0,8,8,8,FULL:8,FULL,649,649,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:650,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,650,650,0,8,8,0,8,8,8,FULL:8,FULL,650,650,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:651,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,651,651,0,8,8,0,8,8,8,FULL:8,FULL,651,651,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:652,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,652,652,0,8,8,0,8,8,8,FULL:8,FULL,652,652,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:653,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,653,653,0,8,8,0,8,8,8,FULL:8,FULL,653,653,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:654,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,654,654,0,8,8,0,8,8,8,FULL:8,FULL,654,654,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:655,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,655,655,0,8,8,0,8,8,8,FULL:8,FULL,655,655,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:656,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,656,656,0,8,8,0,8,8,8,FULL:8,FULL,656,656,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:657,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,657,657,0,8,8,0,8,8,8,FULL:8,FULL,657,657,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:658,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,658,658,0,8,8,0,8,8,8,FULL:8,FULL,658,658,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:659,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,659,659,0,8,8,0,8,8,8,FULL:8,FULL,659,659,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:660,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,660,660,0,8,8,0,8,8,8,FULL:8,FULL,660,660,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:661,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,661,661,0,8,8,0,8,8,8,FULL:8,FULL,661,661,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:662,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,662,662,0,8,8,0,8,8,8,FULL:8,FULL,662,662,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:663,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,663,663,0,8,8,0,8,8,8,FULL:8,FULL,663,663,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:664,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,664,664,0,8,8,0,8,8,8,FULL:8,FULL,664,664,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:665,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,665,665,0,8,8,0,8,8,8,FULL:8,FULL,665,665,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:666,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,666,666,0,8,8,0,8,8,8,FULL:8,FULL,666,666,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:667,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,667,667,0,8,8,0,8,8,8,FULL:8,FULL,667,667,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:668,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,668,668,0,8,8,0,8,8,8,FULL:8,FULL,668,668,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:669,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,669,669,0,8,8,0,8,8,8,FULL:8,FULL,669,669,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:670,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,670,670,0,8,8,0,8,8,8,FULL:8,FULL,670,670,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:671,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,671,671,0,8,8,0,8,8,8,FULL:8,FULL,671,671,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:672,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,672,672,0,8,8,0,8,8,8,FULL:8,FULL,672,672,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:673,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,673,673,0,8,8,0,8,8,8,FULL:8,FULL,673,673,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:674,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,674,674,0,8,8,0,8,8,8,FULL:8,FULL,674,674,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:675,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,675,675,0,8,8,0,8,8,8,FULL:8,FULL,675,675,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:676,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,676,676,0,8,8,0,8,8,8,FULL:8,FULL,676,676,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:677,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,677,677,0,8,8,0,8,8,8,FULL:8,FULL,677,677,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:678,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,678,678,0,8,8,0,8,8,8,FULL:8,FULL,678,678,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:0:step:679,engine_core_dp_step,0,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,679,679,0,8,8,0,8,8,8,FULL:8,FULL,679,679,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
